673.694,0.00148435,
612.817,0.00163181,
392.661,0.00254673,
497.971,0.00200815,
1039.36,0.000962128,
475.243,0.00210419,
626.507,0.00159615,
596.955,0.00167517,
1061.41,0.000942142,
494.417,0.00202258,
844.094,0.0011847,
966.005,0.00103519,
653.351,0.00153057,
728.313,0.00137304,
1140.06,0.000877145,
889.922,0.00112369,
914.762,0.00109318,
619.106,0.00161523,
658.993,0.00151747,
825.737,0.00121104,
1041.41,0.000960238,
746.475,0.00133963,
820.382,0.00121894,
669.189,0.00149435,
1268.12,0.000788572,
1902.1,0.000525735,
974.708,0.00102595,
652.044,0.00153364,
1177.16,0.000849499,
405.829,0.00246409,
665.764,0.00150203,
545.305,0.00183384,
407.198,0.00245581,
524.499,0.00190658,
895.392,0.00111683,
580.552,0.0017225,
407.872,0.00245175,
569.453,0.00175607,
2016.09,0.000496011,
1074.07,0.000931034,
617.537,0.00161934,
2668.5,0.000374742,
2409.98,0.00041494,
566.411,0.0017655,
493.3,0.00202717,
1113.25,0.000898269,
466.557,0.00214336,
850.134,0.00117628,
1192.92,0.000838282,
736.101,0.00135851,
807.333,0.00123865,
1562.99,0.000639798,
811.495,0.00123229,
1303.4,0.000767226,
1788.89,0.000559005,
364.236,0.00274547,
693.084,0.00144283,
517.694,0.00193164,
867.517,0.00115272,
1848.99,0.000540835,
972.34,0.00102845,
2158.98,0.000463182,
688.949,0.00145149,
1054.93,0.000947933,
634.226,0.00157672,
3995.95,0.000250253,
1161.52,0.000860944,
673.352,0.00148511,
1587.69,0.000629847,
989.347,0.00101077,
1184.19,0.000844456,
2062.78,0.000484783,
690.15,0.00144896,
750.009,0.00133332,
979.489,0.00102094,
1197.71,0.00083493,
1082.85,0.000923487,
487.243,0.00205236,
740.272,0.00135085,
1144.51,0.000873738,
721.733,0.00138555,
612.016,0.00163395,
860.601,0.00116198,
1237.95,0.000807788,
1120.51,0.000892453,
2831.06,0.000353224,
1751.95,0.000570792,
607.184,0.00164695,
537.191,0.00186154,
572.934,0.0017454,
1224.15,0.00081689,
693.976,0.00144097,
496.17,0.00201544,
478.828,0.00208843,
1697.2,0.000589207,
1147.37,0.000871562,
658.46,0.0015187,
550.966,0.00181499,
577.926,0.00173032,
433.134,0.00230875,
972.019,0.00102879,
930.202,0.00107503,
13705.5,7.29634e-05,
858.143,0.00116531,
371.62,0.00269092,
522.806,0.00191276,
752.332,0.0013292,
677.253,0.00147655,
874.96,0.00114291,
949.523,0.00105316,
669.499,0.00149365,
1336.53,0.000748206,
435.159,0.00229801,
550.91,0.00181518,
629.948,0.00158743,
763.776,0.00130928,
1437.77,0.000695519,
494.39,0.00202269,
2744.06,0.000364423,
465.258,0.00214934,
689.167,0.00145103,
1030.66,0.000970253,
1130.99,0.000884184,
324.098,0.00308549,
1194.87,0.000836913,
2807.35,0.000356208,
389.786,0.00256551,
1170.07,0.00085465,
880.813,0.00113531,
1511.85,0.00066144,
518.416,0.00192895,
496.159,0.00201548,
910.597,0.00109818,
1470.7,0.000679946,
940.978,0.00106272,
531.162,0.00188266,
633.444,0.00157867,
409.039,0.00244475,
615.282,0.00162527,
516.519,0.00193604,
1926.35,0.000519115,
2202.79,0.00045397,
823.651,0.00121411,
996.043,0.00100397,
810.197,0.00123427,
5140.07,0.00019455,
1395.73,0.000716471,
1356.87,0.000736989,
621.083,0.00161009,
999.25,0.00100075,
468.782,0.00213319,
3073.59,0.000325352,
774.767,0.00129071,
1612.59,0.000620121,
1152.03,0.00086803,
774.856,0.00129056,
2338.9,0.000427551,
467.063,0.00214104,
617.862,0.00161849,
396.479,0.0025222,
315.246,0.00317213,
491.243,0.00203565,
808.04,0.00123756,
965.607,0.00103562,
679.468,0.00147174,
1726.02,0.000579366,
973.353,0.00102738,
2723.98,0.00036711,
742.504,0.00134679,
667.818,0.00149741,
1308.04,0.000764505,
1098.07,0.000910686,
1119.77,0.000893037,
1311.67,0.000762385,
336.052,0.00297573,
1025.03,0.000975581,
487.709,0.0020504,
1157.73,0.00086376,
433.788,0.00230527,
463.192,0.00215893,
821.48,0.00121731,
1090.97,0.000916618,
702.744,0.00142299,
1157.54,0.000863904,
1055.73,0.00094721,
967.777,0.0010333,
740.216,0.00135096,
1233.96,0.0008104,
553.555,0.0018065,
1016.97,0.000983313,
360.491,0.00277399,
448.301,0.00223065,
627.162,0.00159448,
987.387,0.00101277,
1114.02,0.000897653,
855.365,0.00116909,
919.663,0.00108736,
527.786,0.00189471,
1909.71,0.000523639,
560.448,0.00178429,
1581.76,0.000632206,
1720.62,0.000581186,
414.391,0.00241318,
550.66,0.001816,
631.549,0.00158341,
457.651,0.00218507,
753.235,0.00132761,
869.724,0.00114979,
608.944,0.00164219,
849.262,0.00117749,
784.739,0.00127431,
634.632,0.00157572,
1037.94,0.00096345,
715.084,0.00139844,
405.514,0.00246601,
442.262,0.0022611,
6825.26,0.000146514,
991.813,0.00100825,
379.22,0.00263699,
420.702,0.00237698,
700.769,0.001427,
893.747,0.00111888,
1838.35,0.000543967,
774.242,0.00129159,
895.662,0.00111649,
864.468,0.00115678,
797.59,0.00125378,
786.004,0.00127226,
373.52,0.00267723,
1061.09,0.000942425,
2039.4,0.000490341,
1263.29,0.000791582,
460.12,0.00217335,
456.772,0.00218927,
1582.02,0.000632105,
458.154,0.00218267,
1388.35,0.000720281,
1485.15,0.000673335,
466.133,0.00214531,
1563.01,0.000639792,
557.95,0.00179227,
659.01,0.00151743,
705.092,0.00141825,
1356.75,0.000737058,
623.835,0.00160299,
762.269,0.00131187,
944.025,0.00105929,
916.172,0.0010915,
586.532,0.00170494,
656.343,0.00152359,
1605.59,0.000622823,
906.042,0.0011037,
983.207,0.00101708,
1491.79,0.000670335,
774.604,0.00129098,
1144.96,0.000873393,
320.436,0.00312075,
639.903,0.00156274,
638.821,0.00156538,
1839.79,0.000543539,
2094.2,0.00047751,
846.318,0.00118159,
247.717,0.00403686,
1196.85,0.00083553,
1070.88,0.000933813,
1682.26,0.000594438,
1167.95,0.0008562,
1001.82,0.000998186,
942.109,0.00106145,
5371.43,0.00018617,
2301.78,0.000434446,
880.348,0.00113591,
589.88,0.00169526,
1085.49,0.000921241,
1191.51,0.000839272,
919.594,0.00108744,
492.973,0.00202851,
924.21,0.001082,
794.731,0.00125829,
1573.03,0.000635714,
734.295,0.00136185,
1350.19,0.000740636,
543.431,0.00184016,
1851.23,0.000540183,
366.778,0.00272645,
401.176,0.00249267,
529.278,0.00188937,
454.907,0.00219825,
535.905,0.001866,
707.585,0.00141326,
917.966,0.00108937,
1124.28,0.000889458,
1016.47,0.000983797,
738.238,0.00135458,
444.509,0.00224967,
691.424,0.00144629,
663.031,0.00150823,
976.941,0.0010236,
426.757,0.00234325,
724.756,0.00137978,
555.585,0.00179991,
763.48,0.00130979,
594.319,0.0016826,
2270.25,0.00044048,
345.604,0.00289349,
674.068,0.00148353,
755.792,0.00132312,
1195.44,0.000836515,
611.355,0.00163571,
712.652,0.00140321,
1539.21,0.000649685,
310.106,0.00322471,
778.721,0.00128416,
634.601,0.00157579,
397.273,0.00251716,
667.721,0.00149763,
774.6,0.00129099,
2491.95,0.000401292,
348.229,0.00287167,
465.295,0.00214917,
431.499,0.0023175,
702.299,0.0014239,
381.386,0.00262202,
569.274,0.00175662,
1396.23,0.000716212,
543.822,0.00183884,
739.27,0.00135269,
445.677,0.00224378,
2337.79,0.000427754,
550.192,0.00181755,
1995.46,0.000501138,
1680.42,0.000595088,
1566.8,0.000638242,
730.909,0.00136816,
763.757,0.00130932,
528.812,0.00189103,
1915.64,0.000522018,
1067.88,0.000936432,
680.943,0.00146855,
1728.19,0.00057864,
1060.95,0.000942553,
899.467,0.00111177,
926.874,0.0010789,
523.502,0.00191021,
2636.26,0.000379325,
1063.24,0.000940521,
676.852,0.00147743,
798.431,0.00125246,
535.07,0.00186891,
2343.77,0.000426663,
812.447,0.00123085,
1022.13,0.000978344,
1263.97,0.000791157,
734.243,0.00136195,
1188.93,0.000841093,
665.301,0.00150308,
520.972,0.00191949,
1165.89,0.000857716,
352.474,0.00283709,
431.112,0.00231958,
1771.74,0.000564417,
1002.28,0.00099772,
400.728,0.00249546,
1213.77,0.000823881,
852.26,0.00117335,
2027.38,0.000493247,
675.73,0.00147988,
836.659,0.00119523,
3195.4,0.00031295,
866.804,0.00115366,
970.401,0.0010305,
1045.78,0.000956222,
1295.82,0.000771711,
469.196,0.0021313,
1005.76,0.000994269,
628.36,0.00159144,
1426.19,0.000701169,
556.185,0.00179796,
1287.56,0.00077666,
659.9,0.00151538,
610.687,0.0016375,
2114.73,0.000472874,
521.901,0.00191607,
2828.83,0.000353503,
799.854,0.00125023,
2488.33,0.000401875,
1373.26,0.000728196,
2725.23,0.000366941,
595.094,0.00168041,
489.494,0.00204293,
1539.82,0.000649427,
842.882,0.00118641,
597.813,0.00167276,
2076.81,0.000481508,
1733.27,0.000576944,
476.299,0.00209952,
1604.07,0.000623413,
479.293,0.00208641,
503.084,0.00198774,
560.908,0.00178282,
1545.3,0.000647124,
1218.68,0.000820563,
747.955,0.00133698,
620.308,0.0016121,
978.596,0.00102187,
844.688,0.00118387,
513.622,0.00194696,
1160.67,0.000861574,
556.036,0.00179845,
766.614,0.00130444,
565.957,0.00176692,
569.423,0.00175616,
534.627,0.00187046,
2495.78,0.000400677,
983.63,0.00101664,
1866.59,0.000535736,
710.468,0.00140752,
957.894,0.00104396,
422.069,0.00236928,
716.629,0.00139542,
1933.49,0.000517198,
1349.47,0.000741029,
343.297,0.00291293,
1266.64,0.000789489,
1834.96,0.000544971,
380.417,0.00262869,
266.395,0.00375383,
447.461,0.00223483,
822.685,0.00121553,
1643.26,0.000608545,
1258.4,0.000794659,
481.207,0.00207811,
1470.24,0.000680163,
1565.93,0.000638597,
1623.12,0.000616098,
554.381,0.00180381,
737.15,0.00135658,
1276.08,0.000783648,
244.178,0.00409537,
3874.32,0.00025811,
955.748,0.0010463,
1081.48,0.000924661,
765.519,0.0013063,
1566.64,0.000638307,
1592.55,0.000627922,
1315.08,0.00076041,
461.508,0.00216681,
1089.96,0.000917461,
237.606,0.00420865,
1039.05,0.000962414,
932.061,0.00107289,
3580.57,0.000279285,
1467.02,0.000681653,
1018.19,0.000982139,
973.418,0.00102731,
1332.28,0.000750594,
992.045,0.00100802,
1019.45,0.000980921,
837.104,0.00119459,
496.586,0.00201375,
447.942,0.00223243,
781.087,0.00128027,
853.158,0.00117212,
718.771,0.00139126,
647.675,0.00154398,
422.941,0.0023644,
805.518,0.00124144,
992.78,0.00100727,
986.169,0.00101403,
841.333,0.00118859,
1100.7,0.00090851,
377.981,0.00264564,
508.1,0.00196812,
652.26,0.00153313,
476.716,0.00209769,
437.667,0.00228484,
697.829,0.00143302,
1135.37,0.00088077,
947.868,0.001055,
439.989,0.00227278,
638.1,0.00156715,
667.807,0.00149744,
879.606,0.00113687,
711.28,0.00140592,
797.888,0.00125331,
645.893,0.00154824,
495.653,0.00201754,
634.034,0.0015772,
414.244,0.00241404,
1059.55,0.000943796,
1148.25,0.000870888,
496.276,0.00201501,
785.569,0.00127296,
337.943,0.00295908,
467.97,0.00213689,
462.356,0.00216283,
664.105,0.00150579,
374.926,0.0026672,
369.771,0.00270438,
527.428,0.00189599,
489.534,0.00204276,
3684.33,0.00027142,
1605.63,0.00062281,
1424.77,0.000701866,
978.999,0.00102145,
1964.48,0.000509041,
2255.5,0.000443361,
448.429,0.00223001,
559.677,0.00178675,
677.22,0.00147662,
360.277,0.00277564,
858.351,0.00116502,
762.833,0.0013109,
1021.16,0.000979275,
1017.44,0.000982861,
735.458,0.0013597,
609.159,0.00164161,
1228.89,0.000813742,
438.916,0.00227834,
3214.84,0.000311058,
853.641,0.00117145,
693.906,0.00144112,
1834.84,0.000545007,
430.969,0.00232035,
521.976,0.0019158,
696.877,0.00143497,
4412.05,0.000226652,
665.437,0.00150277,
566.416,0.00176549,
2135.9,0.000468187,
1140.63,0.000876707,
735.269,0.00136005,
1361.81,0.000734318,
363.058,0.00275438,
1197.5,0.000835073,
1363.74,0.000733279,
2099.17,0.000476379,
1411.55,0.000708441,
1670.4,0.000598659,
615.523,0.00162463,
418.895,0.00238723,
1257.97,0.00079493,
1862.44,0.00053693,
333.523,0.0029983,
778.48,0.00128455,
1241.61,0.000805403,
617.863,0.00161848,
931.688,0.00107332,
2011.22,0.00049721,
2364.35,0.00042295,
632.687,0.00158056,
520.625,0.00192077,
317.693,0.00314769,
794.711,0.00125832,
1340.57,0.000745952,
604.482,0.00165431,
313.99,0.00318481,
380.327,0.00262932,
853.862,0.00117115,
811.44,0.00123238,
355.604,0.00281212,
458.57,0.00218069,
397.807,0.00251378,
897.699,0.00111396,
3489.31,0.00028659,
463.639,0.00215685,
482.325,0.00207329,
4424,0.00022604,
933.007,0.0010718,
506.545,0.00197416,
626.23,0.00159686,
384.554,0.00260041,
886.133,0.0011285,
248.25,0.00402819,
421.317,0.00237351,
517.035,0.00193411,
774.585,0.00129101,
1181.3,0.000846527,
716.36,0.00139595,
2486.01,0.000402251,
588.594,0.00169896,
836.755,0.00119509,
1416.5,0.000705968,
503.915,0.00198446,
1350.22,0.000740622,
454.104,0.00220214,
1801.07,0.000555226,
1451.58,0.000688905,
533.348,0.00187495,
1123.34,0.000890201,
1024.38,0.000976202,
621.453,0.00160913,
267.409,0.00373958,
578.092,0.00172983,
532.242,0.00187884,
741.465,0.00134868,
623.656,0.00160345,
847.483,0.00117997,
1114.29,0.000897432,
442.638,0.00225918,
359.43,0.00278218,
414.629,0.0024118,
3538.96,0.000282569,
941.257,0.00106241,
732.487,0.00136521,
1914.68,0.000522281,
756.729,0.00132148,
1082.65,0.000923658,
1245.38,0.000802965,
1871.68,0.00053428,
559.556,0.00178713,
950.645,0.00105192,
814.155,0.00122827,
1061.2,0.000942329,
952.638,0.00104972,
1839.23,0.000543704,
942.5,0.00106101,
397.924,0.00251304,
1035.01,0.000966171,
1039.17,0.000962307,
1648.29,0.000606689,
555.332,0.00180072,
485.988,0.00205766,
700.913,0.00142671,
733.117,0.00136404,
632.153,0.00158189,
508.249,0.00196754,
579.93,0.00172435,
1195.59,0.00083641,
624.719,0.00160072,
551.666,0.00181269,
988.772,0.00101136,
1070.33,0.000934295,
1009.03,0.000991047,
850.274,0.00117609,
717.884,0.00139298,
475.2,0.00210438,
2952.19,0.000338732,
926.6,0.00107921,
525.259,0.00190382,
2452.53,0.000407743,
637.542,0.00156853,
476.359,0.00209926,
1539.21,0.000649686,
869.123,0.00115059,
709.369,0.0014097,
405.437,0.00246648,
1808.14,0.000553055,
710.656,0.00140715,
1409.35,0.000709549,
555.881,0.00179895,
898.598,0.00111285,
411.27,0.0024315,
1053.17,0.000949511,
1611.69,0.000620468,
664.115,0.00150576,
892.914,0.00111993,
2735.44,0.000365571,
471.847,0.00211933,
1180.65,0.00084699,
4237.56,0.000235985,
883.938,0.0011313,
762.585,0.00131133,
600.088,0.00166642,
783.636,0.0012761,
925.871,0.00108006,
2064.5,0.000484379,
985.12,0.0010151,
1086.63,0.000920276,
1305.54,0.000765968,
829.962,0.00120487,
561.344,0.00178144,
859.869,0.00116297,
1020.51,0.000979901,
606.058,0.00165001,
253.921,0.00393823,
610.594,0.00163775,
702.126,0.00142425,
13026.5,7.67667e-05,
626.623,0.00159586,
492.638,0.00202989,
388.326,0.00257516,
925.103,0.00108096,
578.386,0.00172895,
1354.13,0.000738483,
691.526,0.00144608,
689.724,0.00144986,
643.222,0.00155467,
1043.58,0.00095824,
1399.67,0.000714455,
1869.6,0.000534874,
1090.74,0.000916811,
580.703,0.00172205,
695.41,0.001438,
7625.86,0.000131133,
795.422,0.00125719,
566.083,0.00176652,
646.43,0.00154696,
693.705,0.00144154,
1408.7,0.000709873,
587.439,0.0017023,
496.128,0.00201561,
1276.84,0.000783186,
363.832,0.00274852,
774.594,0.001291,
892.425,0.00112054,
377.484,0.00264912,
589.882,0.00169525,
772.414,0.00129464,
666.885,0.00149951,
774.684,0.00129085,
709.257,0.00140993,
1064.89,0.000939061,
645.518,0.00154914,
630.672,0.00158561,
457.547,0.00218557,
1183.28,0.000845109,
2388.39,0.000418693,
729.264,0.00137124,
795.802,0.00125659,
430.141,0.00232482,
2116.57,0.000472463,
342.14,0.00292278,
557.559,0.00179353,
334.181,0.00299239,
338.253,0.00295636,
827.231,0.00120885,
1207.32,0.000828279,
1144.45,0.000873784,
711.684,0.00140512,
592.725,0.00168712,
987.707,0.00101245,
789.074,0.00126731,
2185.29,0.000457606,
610.526,0.00163793,
819.025,0.00122096,
337.658,0.00296158,
950.655,0.00105191,
496.86,0.00201264,
714.847,0.0013989,
907.853,0.0011015,
269.323,0.00371302,
714.278,0.00140002,
1076.3,0.000929106,
2130.48,0.000469378,
535.781,0.00186644,
2484.71,0.000402461,
474.868,0.00210585,
637.685,0.00156817,
492.096,0.00203213,
1247.76,0.000801439,
526.138,0.00190064,
788.56,0.00126813,
511.402,0.00195541,
1590.3,0.000628813,
980.036,0.00102037,
1063.3,0.000940466,
787.328,0.00127012,
407.161,0.00245603,
378.812,0.00263983,
1043.32,0.000958477,
783.482,0.00127635,
690.275,0.0014487,
974.023,0.00102667,
471.419,0.00212126,
1553.14,0.000643859,
2252.52,0.000443948,
1134.71,0.000881284,
713.587,0.00140137,
1087.76,0.000919318,
1134.15,0.000881718,
919.411,0.00108765,
476.939,0.0020967,
974.493,0.00102617,
364.086,0.0027466,
798.52,0.00125232,
399.278,0.00250452,
692.039,0.001445,
380.375,0.00262898,
1325.69,0.000754324,
2933.94,0.000340839,
967.953,0.00103311,
1719.47,0.000581576,
1255.29,0.000796626,
910.352,0.00109848,
747.802,0.00133725,
700.197,0.00142817,
458.45,0.00218126,
959.003,0.00104275,
575.045,0.00173899,
495.398,0.00201858,
1271.09,0.000786725,
871.531,0.00114741,
1007.74,0.000992318,
554.323,0.001804,
494.02,0.00202421,
3218.14,0.000310738,
675.602,0.00148016,
1545.39,0.000647086,
470.827,0.00212392,
1045.59,0.000956396,
1045.42,0.00095655,
930.533,0.00107465,
534.498,0.00187092,
764.386,0.00130824,
713.681,0.00140119,
440.784,0.00226869,
578.759,0.00172784,
1845.78,0.000541775,
587.768,0.00170135,
493.651,0.00202572,
514.859,0.00194228,
5208.77,0.000191984,
500.122,0.00199951,
532.654,0.00187739,
597.921,0.00167246,
1558.07,0.000641819,
663.299,0.00150762,
948.157,0.00105468,
1017.83,0.000982482,
895.953,0.00111613,
1712.62,0.0005839,
794.042,0.00125938,
635.078,0.00157461,
558.889,0.00178926,
457.548,0.00218556,
587.989,0.00170071,
1286.33,0.000777406,
1189.64,0.000840593,
1324.9,0.000754772,
516.063,0.00193775,
525.962,0.00190128,
1169.4,0.000855142,
742.432,0.00134693,
1327.89,0.000753074,
5005.33,0.000199787,
1233.35,0.000810801,
1048.31,0.000953915,
974.788,0.00102586,
402.011,0.0024875,
1016.84,0.000983438,
1843.31,0.000542501,
1146.69,0.000872077,
1678.57,0.000595745,
1107.05,0.000903303,
856.867,0.00116704,
410.735,0.00243466,
741.524,0.00134857,
1117.45,0.000894893,
5152.4,0.000194084,
557.959,0.00179225,
997.482,0.00100252,
420.953,0.00237556,
300.699,0.00332559,
281.593,0.00355123,
1241.67,0.000805367,
508.399,0.00196696,
1100.13,0.000908981,
1618.62,0.000617809,
863.469,0.00115812,
2588.68,0.000386298,
857.456,0.00116624,
417.985,0.00239243,
751.463,0.00133074,
584.621,0.00171051,
1002.07,0.000997936,
1797.49,0.000556331,
361.305,0.00276774,
337.781,0.0029605,
1710.06,0.000584775,
830.156,0.00120459,
1747.11,0.000572375,
1203.55,0.000830874,
363.991,0.00274732,
304.393,0.00328523,
892.85,0.00112001,
1507.06,0.000663541,
2571.55,0.00038887,
3070.88,0.00032564,
768.343,0.0013015,
2027.06,0.000493324,
1106.11,0.000904073,
3790.53,0.000263815,
811.691,0.001232,
736.715,0.00135738,
1101.2,0.000908097,
332.105,0.0030111,
545.347,0.0018337,
808.78,0.00123643,
898.004,0.00111358,
657.624,0.00152063,
1320.24,0.000757438,
4180.29,0.000239218,
546.885,0.00182854,
536.329,0.00186453,
657.578,0.00152073,
846.96,0.00118069,
765.536,0.00130627,
1536.79,0.000650707,
913.128,0.00109514,
676.51,0.00147817,
287.049,0.00348373,
754.025,0.00132622,
1332.64,0.000750392,
1497.32,0.000667859,
487.759,0.00205019,
751.157,0.00133128,
797.299,0.00125424,
690.956,0.00144727,
613.134,0.00163096,
480.401,0.0020816,
805.115,0.00124206,
1504.32,0.000664752,
1631.55,0.000612916,
1418.81,0.000704814,
930.219,0.00107502,
1213.93,0.000823769,
326.257,0.00306507,
1010.81,0.000989305,
1158.01,0.000863551,
2894.4,0.000345495,
479.266,0.00208652,
868.791,0.00115103,
490.242,0.00203981,
1528.25,0.000654345,
600.486,0.00166532,
770.108,0.00129852,
576.094,0.00173583,
1047.81,0.000954371,
1411.76,0.000708337,
577.044,0.00173297,
1548.84,0.000645646,
575.532,0.00173752,
467.862,0.00213738,
484.283,0.00206491,
1124.18,0.000889539,
1270.09,0.000787347,
1003,0.000997005,
1340.62,0.000745921,
905.784,0.00110402,
918.252,0.00108903,
674.389,0.00148282,
1714.77,0.000583167,
329.592,0.00303405,
957.303,0.0010446,
581.498,0.0017197,
428.483,0.00233382,
561.461,0.00178107,
2836.23,0.000352581,
577.366,0.001732,
1175.99,0.000850347,
1537.98,0.000650205,
449.027,0.00222704,
519.999,0.00192308,
1266.66,0.000789477,
1250.05,0.000799971,
408.572,0.00244755,
569.468,0.00175602,
1219.7,0.000819871,
431.487,0.00231757,
1250.07,0.000799956,
899.981,0.00111113,
1017.1,0.000983186,
2350.23,0.00042549,
703.099,0.00142228,
421.148,0.00237446,
1350.27,0.000740594,
615.885,0.00162368,
320.248,0.00312258,
835.642,0.00119668,
642.588,0.00155621,
459.349,0.00217699,
1129.21,0.000885576,
1306.17,0.000765595,
484.216,0.0020652,
700.667,0.00142721,
2086.78,0.000479207,
685.178,0.00145947,
1142.02,0.000875643,
2250.24,0.000444396,
1658.98,0.000602781,
495.156,0.00201957,
845.719,0.00118243,
566.977,0.00176374,
488.345,0.00204773,
530.699,0.00188431,
1102.48,0.000907044,
673.858,0.00148399,
798.872,0.00125177,
963.268,0.00103813,
1275.16,0.000784216,
1372.45,0.000728622,
498.942,0.00200424,
736.73,0.00135735,
376.007,0.00265953,
457.645,0.0021851,
1404.53,0.000711984,
379.342,0.00263615,
645.242,0.00154981,
745.237,0.00134185,
358.262,0.00279125,
776.389,0.00128801,
1033.71,0.000967386,
731.215,0.00136759,
535.443,0.00186761,
766.353,0.00130488,
1723.59,0.000580183,
612.922,0.00163153,
1115.33,0.000896599,
1205.88,0.000829268,
1513.35,0.000660785,
332.625,0.00300639,
627.633,0.00159329,
1100.69,0.000908524,
770.956,0.00129709,
1157.88,0.000863645,
1478.28,0.000676464,
2118.82,0.000471961,
1153.58,0.000866866,
591.037,0.00169194,
465.255,0.00214936,
1356.21,0.000737351,
1148.9,0.000870394,
1282.14,0.000779945,
1568.08,0.000637723,
2041.08,0.000489937,
973.42,0.00102731,
538.187,0.00185809,
1252.51,0.000798398,
978.062,0.00102243,
1393.83,0.000717446,
2012.61,0.000496867,
1175.03,0.000851043,
455.97,0.00219313,
1299.45,0.000769557,
2114.66,0.000472889,
696.118,0.00143654,
1534.22,0.000651798,
381.914,0.00261839,
1288.85,0.000775888,
595.415,0.0016795,
1440.35,0.000694276,
395.344,0.00252944,
560.639,0.00178368,
1151.94,0.000868098,
654.391,0.00152814,
1027.02,0.000973692,
467.881,0.0021373,
1184.64,0.000844138,
737.289,0.00135632,
594.015,0.00168346,
4194.48,0.000238409,
1825.07,0.000547925,
727.732,0.00137413,
2045.12,0.000488969,
915.778,0.00109197,
1083.62,0.000922832,
548.224,0.00182407,
2592.6,0.000385714,
739.351,0.00135254,
1701.45,0.000587735,
400.909,0.00249433,
952.734,0.00104961,
823.76,0.00121395,
274.137,0.00364781,
1325.12,0.000754651,
6324.17,0.000158124,
555.721,0.00179946,
1498.62,0.000667279,
342.128,0.00292288,
1066.49,0.000937655,
1084.97,0.000921687,
1066.98,0.000937225,
532.931,0.00187642,
1399.39,0.000714599,
778.889,0.00128388,
1158.74,0.00086301,
554.336,0.00180396,
526.519,0.00189927,
520.665,0.00192062,
584.552,0.00171071,
879.969,0.0011364,
772.519,0.00129447,
1689.95,0.000591734,
588.831,0.00169828,
1881.54,0.000531478,
2964.54,0.00033732,
1190.84,0.000839746,
1230.39,0.000812752,
1098.88,0.000910022,
620.436,0.00161177,
1017.36,0.000982931,
803.089,0.00124519,
593.785,0.00168411,
2515.15,0.00039759,
332.555,0.00300702,
3476.01,0.000287686,
838.804,0.00119217,
370.64,0.00269803,
2073.06,0.000482378,
480.739,0.00208013,
1178.54,0.000848506,
923.346,0.00108302,
956.382,0.00104561,
555.692,0.00179956,
1425.64,0.000701438,
564.488,0.00177152,
916.9,0.00109063,
755.443,0.00132373,
771.117,0.00129682,
843.461,0.00118559,
451.951,0.00221263,
449.326,0.00222556,
560.952,0.00178268,
1574.94,0.000634944,
958.812,0.00104296,
1181.35,0.000846492,
525.336,0.00190354,
316.569,0.00315887,
407.711,0.00245272,
1101.44,0.000907898,
1091.35,0.000916294,
630.177,0.00158686,
2525.38,0.00039598,
1200.44,0.000833025,
477.042,0.00209625,
1784.45,0.000560398,
1500.52,0.000666436,
1385.89,0.000721561,
1664.03,0.000600951,
1082.68,0.000923637,
4271.4,0.000234115,
